video_id,viewCount,favoriteCount,dislikeCount,likeCount,duration,publishedAt,elapsed_time,category_term,watchTime,numShare,numSubscriber,averageViewDuration,numParent,numChild,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,WC,WPS,Sixltr,Dic,Numerals,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,AllPct,neg,neu,pos,compound,num_EnglishComments,engagement,comment_percentage,discussion_density,like_percentage,dislike_percentage,like_dislike_ratio,share_percentage
i7CIOTRza2k,335,0,13,23,28,2013-05-15T17:49:28.000Z,823,People & Blogs,122.9666667,0,4,22.22289157,21,1,0.018181818,0,0,0,0,0,0,0,0,0.009090909,0,0,0,0,0,0,0.009090909,0,0,0,0,0,0.009090909,0,0,0,0.045454545,0.036363636,0.009090909,0,0,0,0.018181818,0,0,0,0.018181818,0,0,0,0,0,0,0,0,0.036363636,0,0.027272727,0.009090909,0,0.018181818,0,0.018181818,0,0,0,0,0.009090909,0.027272727,0,0,0,0,0,110,11,0.118181818,0.318181818,0,0.063636364,0.018181818,0.036363636,0.009090909,0,0.027272727,0,0,0.036363636,0.027272727,0.063636364,0.281818182,0.098,0.698,0.204,0.9346,16,0.793674699,0.062686567,0.047619048,0.068656716,0.03880597,0.638888889,0
hECTrWON7ew,466,0,0,22,1452,2015-06-06T16:00:03.000Z,71,Entertainment,3639.833333,0,0,488.5682327,48,65,0.593697124,0.149746193,0.075296108,0.030985618,0.003172589,0.023794416,0.010046531,0.007296954,0.068527919,0.079420474,0.144670051,0.096658206,0.026967005,0.085659898,0.016708968,0.054568528,0.128278342,0.070642978,0.018295262,0.047165821,0.013324873,0.000951777,0.081958545,0.000105753,0.002220812,0.004758883,0.058904399,0.03965736,0.018824027,0.002220812,0.006873942,0.003172589,0.18178934,0.025909475,0.015439932,0.028341794,0.036273266,0.01607445,0.004124365,0.041349408,0.033523689,0.030245347,0.017766497,0.006345178,0.005499154,0.019564298,0.002326565,0.014593909,0.001692047,0.001163283,0.118760575,0.013324873,0.046954315,0.059221658,0.019141286,0.015545685,0.007719966,0.000951777,0.003066836,0.000634518,0.002009306,0.00465313,0.001480541,56,9456,18.61417323,0.171954315,2.745981387,0,0.053510998,0.042935702,0.007085448,0.000423012,0.004124365,0.006027919,0.009094755,0.010258037,0.034369712,0.009253384,0.029716582,0.206799915,0.067,0.776,0.157,1,65,0.336479499,0.238197425,0.585585586,0.0472103,0,1,0
odgWupOqlSs,513763,0,53,1302,4984,2015-01-24T20:15:35.000Z,204,Entertainment,6536863.733,563,253,884.8067426,41,12,0.444029851,0.145522388,0.070895522,0.052238806,0.007462687,0.007462687,0.003731343,0,0.063432836,0.052238806,0.108208955,0.063432836,0.014925373,0.089552239,0.003731343,0.063432836,0.067164179,0.03358209,0.003731343,0.048507463,0.01119403,0,0.082089552,0,0,0.018656716,0.115671642,0.108208955,0.007462687,0,0.003731343,0,0.059701493,0.007462687,0,0.018656716,0.003731343,0,0.003731343,0.026119403,0.003731343,0.044776119,0.014925373,0.026119403,0.003731343,0.018656716,0,0,0.018656716,0,0.123134328,0.007462687,0.029850746,0.097014925,0.007462687,0.03358209,0.048507463,0,0,0.01119403,0,0.007462687,0,3,268,7.243243243,0.100746269,2.317164179,0,0.082089552,0.01119403,0.089552239,0.01119403,0.007462687,0.130597015,0.018656716,0,0.029850746,0.014925373,0.119402985,0.514925373,0.016,0.712,0.272,0.9984,15,0.177529443,0.000110946,0.210526316,0.002534242,0.00010316,0.960885609,0.001095836
xryGbK7Hmvk,105,0,0,7,893,2014-05-01T16:18:56.000Z,472,Gaming,158.7166667,0,0,161.4067797,12,10,0.063380282,0,0,0,0,0,0,0,0,0.042253521,0,0,0,0,0,0,0.014084507,0.007042254,0,0.014084507,0,0,0.007042254,0.007042254,0,0,0.042253521,0.035211268,0.007042254,0,0,0,0.021126761,0.007042254,0,0.007042254,0,0,0,0.007042254,0,0.021126761,0,0,0.021126761,0,0,0,0,0,0.014084507,0.007042254,0,0.007042254,0.007042254,0,0.014084507,0,0,0,0,0.035211268,0,0,142,142,0.126760563,0.408450704,0,0,0,0.007042254,0,0.007042254,0,0,0,0.070422535,0.003521127,0.028169014,0.116197183,0,0.936,0.064,0.7906,9,0.180746674,0.20952381,0.454545455,0.066666667,0,1,0
_GBSDrFkeeY,53691,0,5,1252,114,2014-02-12T13:00:00.000Z,550,Music,62369.31667,112,20,69.71364966,87,3,0.440366972,0.151376147,0.108944954,0.040137615,0.008027523,0.021788991,0.019495413,0.019495413,0.037844037,0.035550459,0.11353211,0.063073394,0.026376147,0.07912844,0.002293578,0.074541284,0.082568807,0.053899083,0.006880734,0.017201835,0.01146789,0.001146789,0.144495413,0.002293578,0.001146789,0.016055046,0.096330275,0.07912844,0.017201835,0.002293578,0.010321101,0.002293578,0.10206422,0.009174312,0.008027523,0.012614679,0.017201835,0.017201835,0.003440367,0.019495413,0.026376147,0.044724771,0.018348624,0.020642202,0.005733945,0.033256881,0.014908257,0.001146789,0.017201835,0,0.103211009,0.010321101,0.041284404,0.050458716,0.009174312,0.019495413,0.01146789,0,0.010321101,0.008027523,0.003440367,0.021788991,0,4,872,9.47826087,0.161697248,2.451834862,0,0.114678899,0.019495413,0.021788991,0.001146789,0.012614679,0.120412844,0.004587156,0.004587156,0.020642202,0.008600917,0.043577982,0.372133028,0.07,0.643,0.287,0.9998,5,0.611523243,0.001657633,0.033707865,0.02331862,9.31E-05,0.996022275,0.002086011
TOTn6bvY2SI,1853,0,3,99,208,2015-04-05T19:11:05.000Z,133,People & Blogs,4252.416667,6,2,140.1125755,17,5,0.489361702,0.195035461,0.134751773,0.067375887,0.007092199,0.039007092,0.003546099,0.017730496,0.056737589,0.039007092,0.177304965,0.113475177,0.014184397,0.124113475,0.024822695,0.046099291,0.088652482,0.024822695,0.017730496,0.007092199,0.010638298,0,0.106382979,0.007092199,0,0,0.092198582,0.078014184,0.010638298,0,0,0.007092199,0.124113475,0.017730496,0.007092199,0.031914894,0.031914894,0.014184397,0.003546099,0.021276596,0.021276596,0.028368794,0.017730496,0.007092199,0.003546099,0.014184397,0.007092199,0.003546099,0,0.003546099,0.109929078,0.007092199,0.04964539,0.053191489,0.010638298,0.021276596,0.031914894,0,0.007092199,0.003546099,0,0.028368794,0.003546099,1,282,10.44444444,0.131205674,2.687943262,0,0.056737589,0.024822695,0.010638298,0.003546099,0.007092199,0.039007092,0.003546099,0.014184397,0.042553191,0.019503546,0.042553191,0.264184397,0.013,0.789,0.198,0.995,5,0.673618151,0.012412304,0.217391304,0.053426875,0.001618996,0.970588235,0.003237992
k5PcKiCMUX4,134877,0,32,575,174,2013-08-01T15:35:40.000Z,745,Music,275490.25,387,78,124.7766698,88,4,0.064945878,0.000832639,0.000832639,0.000832639,0,0,0,0,0,0.039966694,0.019150708,0.019150708,0,0.014154871,0,0,0.000832639,0,0,0.004995837,0,0,0.001665279,0.000832639,0,0,0.025811823,0.014154871,0.011656953,0,0.011656953,0,0.004995837,0,0,0,0.004163197,0,0,0,0,0.000832639,0,0,0,0.002497918,0.000832639,0,0,0.001665279,0.002497918,0,0.001665279,0.000832639,0.000832639,0.001665279,0.005828476,0,0,0.002497918,0,0.005828476,0.002497918,0,1201,9.310077519,0.105745212,0.270607827,0,0.0632806,0.023313905,0.069109076,0.004995837,0.028309742,0.098251457,0.019150708,0.000832639,0,0.029975021,0.028309742,0.365528726,0.016,0.816,0.168,0.9994,26,0.717107298,0.000726588,0.040816327,0.004263143,0.000237253,0.947281713,0.002869281
vnRXx9m9TbY,20570,0,107,327,168,2014-09-29T14:06:04.000Z,321,Music,38385.21667,25,33,114.4176561,25,8,0.076687117,0.003067485,0.003067485,0.003067485,0,0,0,0,0,0.015337423,0.018404908,0.015337423,0,0.018404908,0,0,0.033742331,0,0.006134969,0.003067485,0.003067485,0.003067485,0.015337423,0.015337423,0,0,0.009202454,0.003067485,0.006134969,0,0.006134969,0,0,0,0,0,0,0,0,0,0,0.003067485,0,0,0.003067485,0.003067485,0,0,0.003067485,0,0.009202454,0.006134969,0.003067485,0,0,0.003067485,0,0,0,0,0,0,0,0,326,20.375,0.159509202,0.291411043,0,0.049079755,0.04601227,0.015337423,0.012269939,0.012269939,0,0.003067485,0.006134969,0.003067485,0.010736196,0.021472393,0.179447853,0.03,0.887,0.083,0.945,6,0.681057477,0.001701507,0.228571429,0.015896937,0.00520175,0.753456221,0.001215362
GOizRCvbDcc,2512,0,0,28,62,2014-01-29T07:36:31.000Z,564,Travel & Events,1914.783333,3,1,47.39562706,18,18,0.220125786,0.106918239,0.044025157,0.006289308,0,0.037735849,0,0,0.044025157,0.012578616,0.13836478,0.018867925,0.012578616,0.113207547,0.006289308,0.025157233,0.06918239,0.012578616,0,0.006289308,0,0,0.094339623,0.012578616,0,0.012578616,0.245283019,0.232704403,0.012578616,0,0.012578616,0,0.031446541,0,0.012578616,0.025157233,0,0.018867925,0,0,0,0.006289308,0.006289308,0,0,0.006289308,0,0,0.006289308,0,0.06918239,0.031446541,0,0.056603774,0.031446541,0.044025157,0.031446541,0,0,0,0,0.012578616,0,3,159,4.96875,0.119496855,1.905660377,0,0.440251572,0.006289308,0.132075472,0.006289308,0,0.295597484,0.006289308,0,0,0.050314465,0.075471698,1.012578616,0.011,0.47,0.518,0.9991,19,0.764445598,0.01433121,0.5,0.011146497,0,1,0.001194268
R6Cv2ydBcj8,5990,0,7,127,57,2015-03-19T20:13:46.000Z,150,Comedy,3928.35,4,2,41.05573942,28,6,0.486486486,0.15970516,0.071253071,0.039312039,0.01965602,0.00982801,0.002457002,0,0.083538084,0.046683047,0.162162162,0.093366093,0.039312039,0.100737101,0.01965602,0.049140049,0.088452088,0.056511057,0.012285012,0.039312039,0.004914005,0.034398034,0.068796069,0,0,0.004914005,0.122850123,0.076167076,0.046683047,0,0.027027027,0.004914005,0.16953317,0.022113022,0.017199017,0.024570025,0.041769042,0.017199017,0,0.027027027,0.046683047,0.022113022,0.012285012,0.004914005,0.004914005,0.058968059,0.022113022,0.007371007,0.039312039,0,0.071253071,0.002457002,0.039312039,0.034398034,0.014742015,0.012285012,0.036855037,0,0,0.002457002,0,0.027027027,0.002457002,2,407,9.926829268,0.144963145,2.756756757,0,0.100737101,0.024570025,0.007371007,0,0.007371007,0.034398034,0.01965602,0.002457002,0.036855037,0.006142506,0.051597052,0.291154791,0.175,0.664,0.161,-0.8355,6,0.72027613,0.005342237,0.1875,0.021202003,0.001168614,0.947761194,0.00066778
MW3Mp8wagBY,957,0,0,18,226,2013-12-08T12:52:56.000Z,616,Entertainment,1524.7,1,1,98.15665236,10,10,0.183823529,0.036764706,0.029411765,0.022058824,0,0.007352941,0,0,0,0.044117647,0.088235294,0.014705882,0.044117647,0.044117647,0,0.029411765,0.029411765,0.014705882,0,0.022058824,0,0,0.066176471,0,0.036764706,0,0.161764706,0.154411765,0.007352941,0,0.007352941,0,0.029411765,0,0,0.007352941,0.007352941,0.007352941,0,0.014705882,0,0.014705882,0.007352941,0.007352941,0,0.022058824,0.007352941,0,0.014705882,0,0.044117647,0.022058824,0.022058824,0.007352941,0.014705882,0.029411765,0.036764706,0,0,0.007352941,0,0.007352941,0.014705882,1,136,6.181818182,0.176470588,1.397058824,0,0.102941176,0.014705882,0.088235294,0,0,0.132352941,0.007352941,0,0.051470588,0.040441176,0.014705882,0.452205882,0.019,0.525,0.456,0.998,8,0.434321471,0.01985371,0.526315789,0.018808777,0,1,0.001044932
#NAME?,3461,0,3,100,508,2014-03-22T16:12:03.000Z,512,Sports,15625.51667,0,10,277.0481678,34,21,0.493736952,0.130480167,0.091858038,0.051148225,0.001043841,0.027139875,0,0.012526096,0.036534447,0.064718163,0.158663883,0.077244259,0.025052192,0.118997912,0.008350731,0.050104384,0.128392484,0.045929019,0.014613779,0.022964509,0.005219207,0.001043841,0.0782881,0.001043841,0.010438413,0.009394572,0.090814196,0.089770355,0.001043841,0,0.001043841,0,0.122129436,0.011482255,0.011482255,0.01565762,0.028183716,0.009394572,0.008350731,0.032359081,0.019832985,0.052192067,0.034446764,0.003131524,0.008350731,0.011482255,0.001043841,0.003131524,0.003131524,0.004175365,0.127348643,0.01565762,0.049060543,0.055323591,0.006263048,0.008350731,0.026096033,0.001043841,0.005219207,0,0,0.024008351,0.003131524,2,958,9.211538462,0.121085595,2.551148225,0,0.053235908,0.035490605,0.001043841,0,0.006263048,0.09394572,0.005219207,0.002087683,0.022964509,0.001043841,0.010438413,0.231732777,0.034,0.645,0.321,0.9999,22,0.545370409,0.017047096,0.355932203,0.028893383,0.000866802,0.970873786,0
A4xcrXqT0tw,228848,0,34,3150,592,2013-02-14T03:35:41.000Z,913,People & Blogs,975809.45,16,63,284.7831461,339,1,0.53270539,0.164573522,0.099947671,0.048927263,0.009680795,0.023286238,0.006279435,0.01177394,0.058346415,0.067503925,0.168236525,0.091575092,0.041862899,0.11329147,0.007849294,0.06122449,0.105180534,0.058608059,0.011250654,0.036630037,0.005494505,0.002093145,0.097854526,0,0.001569859,0.012297227,0.09733124,0.089220304,0.008110937,0.001308216,0.003663004,0.000784929,0.147828362,0.016221873,0.018053375,0.024071167,0.02014652,0.012297227,0.005494505,0.041339613,0.025379383,0.027210884,0.009419152,0.012035583,0.005232862,0.019623234,0.003924647,0.002354788,0.013082156,0.000261643,0.108581894,0.011250654,0.054160126,0.047357405,0.014390372,0.014652015,0.028257457,0.001831502,0.002093145,0.002354788,0.000261643,0.015436944,0.001831502,24,3822,10.76619718,0.113814757,2.751177394,0,0.054421769,0.018576661,0.024071167,0.001831502,0.019884877,0.062794349,0.004709576,0.00418629,0.026687598,0.0066719,0.018576661,0.24241235,0.042,0.651,0.308,0.9999,324,0.481052612,0.001542509,0.002832861,0.013764595,0.00014857,0.989321608,6.99E-05
KOHjYFj4_18,7573,0,23,249,237,2014-11-26T03:30:00.000Z,263,News & Politics,17236.36667,10,4,173.6661629,63,160,0.543977264,0.151716097,0.088974714,0.023318516,0.003279166,0.037673978,0.016905924,0.007797129,0.057203235,0.073526197,0.147271005,0.09414851,0.038912774,0.089703418,0.010201851,0.047584347,0.110544342,0.055964439,0.023537127,0.026670553,0.007214166,0.01399111,0.110835823,0.002404722,0.000364352,0.012242221,0.070247031,0.031261386,0.038839904,0.002331852,0.025723238,0.00408074,0.16629017,0.02404722,0.019456387,0.022589813,0.025431757,0.01807185,0.007724259,0.037236756,0.027763609,0.027107775,0.016395832,0.006266851,0.003497777,0.019456387,0.009108795,0.00400787,0.006485462,0.00204037,0.10420462,0.01799898,0.050936384,0.038475552,0.02003935,0.011659258,0.006485462,0.001530278,0.005173796,0.002404722,0.003862129,0.004590833,0.001530278,76,13723,12.45281307,0.171172484,2.685855862,0,0.069809808,0.044523792,0.003570648,0.000437222,0.013481017,0.003570648,0.010347592,0.014719813,0.020695183,0.002368287,0.031334256,0.214858267,0.203,0.688,0.109,-1,156,0.73276862,0.046084775,0.458452722,0.032879968,0.003037106,0.915441176,0.001320481
bQzyLt6DEaw,3110,0,3,84,815,2015-06-18T00:30:28.000Z,59,Entertainment,12425.1,0,0,341.1926773,42,57,0.513259669,0.163535912,0.089502762,0.050276243,0.001104972,0.024309392,0.00718232,0.006629834,0.072928177,0.052486188,0.145303867,0.09558011,0.041436464,0.075138122,0.019889503,0.048066298,0.103867403,0.05359116,0.011049724,0.028176796,0.013812155,0.002209945,0.06961326,0.000552486,0.002209945,0.00441989,0.080110497,0.062430939,0.017679558,0.001104972,0.010497238,0.001657459,0.155801105,0.020441989,0.024861878,0.016022099,0.033149171,0.011049724,0.002762431,0.037016575,0.025966851,0.029834254,0.017679558,0.006629834,0.004972376,0.012154696,0.004972376,0.002762431,0.003867403,0.000552486,0.090055249,0.009392265,0.034254144,0.045303867,0.004972376,0.00718232,0.022651934,0.003867403,0.002762431,0.006077348,0.00441989,0.020994475,0.002209945,2,1810,11.3836478,0.145856354,2.535359116,0,0.082872928,0.028729282,0.020441989,0.000552486,0.008839779,0.006629834,0.00718232,0.006629834,0.033149171,0.006629834,0.051933702,0.25359116,0.087,0.695,0.218,0.9998,53,0.418641322,0.031511254,0.581632653,0.027009646,0.00096463,0.965517241,0
FXXJun1TeJs,401,0,0,17,1329,2014-06-24T00:55:01.000Z,418,People & Blogs,2075.216667,1,0,376.1722054,12,16,0.549180328,0.180327869,0.112021858,0.049180328,0.00273224,0.030054645,0,0.030054645,0.06557377,0.040983607,0.202185792,0.114754098,0.024590164,0.144808743,0.013661202,0.06284153,0.098360656,0.049180328,0.016393443,0.024590164,0.005464481,0,0.081967213,0,0,0,0.139344262,0.139344262,0,0,0,0,0.142076503,0.016393443,0.016393443,0.010928962,0.019125683,0.021857923,0.00273224,0.046448087,0.013661202,0.021857923,0.016393443,0.00273224,0.00273224,0.019125683,0.00273224,0.00273224,0.013661202,0,0.098360656,0.035519126,0.032786885,0.030054645,0.032786885,0.035519126,0.008196721,0,0.00273224,0,0,0.030054645,0,1,366,8.318181818,0.098360656,2.857923497,0,0.073770492,0.049180328,0.016393443,0,0.00273224,0.076502732,0.005464481,0.005464481,0.016393443,0.008196721,0.005464481,0.259562842,0.003,0.545,0.452,0.9998,16,0.283049064,0.069825436,0.571428571,0.042394015,0,1,0.002493766
EcWgZUSP96M,4361,0,4,25,482,2013-11-09T13:04:51.000Z,645,Gaming,7870.066667,0,3,109.3571098,11,12,0.337552743,0.105485232,0.05907173,0.033755274,0,0.012658228,0.008438819,0.004219409,0.037974684,0.029535865,0.109704641,0.075949367,0.025316456,0.071729958,0.008438819,0.042194093,0.042194093,0.046413502,0.008438819,0.029535865,0,0,0.067510549,0,0.004219409,0.004219409,0.050632911,0.042194093,0.008438819,0,0,0,0.075949367,0.004219409,0.008438819,0.029535865,0.008438819,0.004219409,0.004219409,0.021097046,0.008438819,0.016877637,0,0.008438819,0.004219409,0.008438819,0.008438819,0,0,0,0.063291139,0.004219409,0.021097046,0.046413502,0.012658228,0.012658228,0.012658228,0.008438819,0,0,0.016877637,0.012658228,0.008438819,2,237,10.77272727,0.130801688,1.70464135,0,0.042194093,0.029535865,0.016877637,0,0.037974684,0.016877637,0.012658228,0.016877637,0.012658228,0.006329114,0.092827004,0.284810127,0.076,0.724,0.2,0.9768,9,0.226881971,0.005503325,0.5,0.00573263,0.000917221,0.862068966,0
CKlqqVhrzMo,10457,0,19,191,1048,2014-04-23T19:00:03.000Z,480,Gaming,71058.03333,2,4,409.281175,27,12,0.55258467,0.188948307,0.137254902,0.039215686,0.001782531,0.046345811,0.032085561,0.017825312,0.046345811,0.069518717,0.153297683,0.099821747,0.035650624,0.103386809,0.010695187,0.048128342,0.090909091,0.057040998,0.021390374,0.024955437,0.008912656,0.026737968,0.162210339,0,0.003565062,0.023172906,0.08912656,0.057040998,0.032085561,0,0.021390374,0.005347594,0.140819964,0.017825312,0.012477718,0.028520499,0.023172906,0.012477718,0.003565062,0.035650624,0.035650624,0.016042781,0.005347594,0.008912656,0.001782531,0.028520499,0.016042781,0.001782531,0.019607843,0,0.101604278,0.008912656,0.051693405,0.040998217,0.003565062,0.010695187,0.019607843,0,0.007130125,0,0,0.010695187,0,3,561,11.93617021,0.112299465,2.875222816,0,0.108734403,0.01426025,0.003565062,0,0.007130125,0.017825312,0.003565062,0.01426025,0.028520499,0.001782531,0.012477718,0.212121212,0.103,0.741,0.156,0.9852,12,0.390535472,0.003920819,0.292682927,0.018265277,0.001816965,0.90952381,0.000191259
mXgHYsixnHA,2085,0,1,28,290,2013-09-11T04:07:29.000Z,704,Music,3164.583333,7,15,92.48660497,11,1,0.450704225,0.14084507,0.084507042,0.056338028,0,0.028169014,0,0,0.056338028,0.056338028,0.126760563,0.056338028,0.014084507,0.112676056,0,0.084507042,0.098591549,0.028169014,0,0.014084507,0.014084507,0,0.042253521,0,0,0,0.211267606,0.211267606,0,0,0,0,0.028169014,0.014084507,0,0,0,0,0,0,0.014084507,0.070422535,0.042253521,0.028169014,0,0.028169014,0,0.014084507,0.014084507,0,0.112676056,0.014084507,0.056338028,0.042253521,0,0.014084507,0.070422535,0,0,0,0,0.042253521,0.014084507,0,71,4.4375,0.211267606,2.507042254,0,0.211267606,0.028169014,0.028169014,0,0.028169014,0.225352113,0.014084507,0.028169014,0,0.014084507,0.014084507,0.591549296,0.012,0.475,0.513,0.9948,8,0.318919327,0.005275779,0.090909091,0.013429257,0.000479616,0.965517241,0.003357314
FfJpCbk9yOE,12589,0,3,159,2058,2014-03-14T07:00:02.000Z,520,Gaming,112411.9833,1,7,544.0605792,21,11,0.113207547,0.030188679,0.030188679,0.030188679,0,0,0,0,0,0.026415094,0.018867925,0.01509434,0,0.018867925,0,0,0.026415094,0,0.003773585,0,0.01509434,0,0.022641509,0.003773585,0,0.018867925,0.01509434,0.00754717,0.00754717,0,0.00754717,0,0,0,0,0,0,0,0,0,0,0.003773585,0,0.003773585,0,0.003773585,0,0.003773585,0,0,0.01509434,0.003773585,0.011320755,0,0,0.003773585,0.00754717,0,0,0,0.00754717,0.003773585,0,0,265,37.85714286,0.132075472,0.479245283,0,0.041509434,0.003773585,0.033962264,0.003773585,0.01509434,0.018867925,0.018867925,0,0,0.011320755,0.030188679,0.177358491,0.036,0.823,0.14,0.9831,7,0.264363741,0.002541902,0.34375,0.012630074,0.000238303,0.981481481,7.94E-05
jUaDHHIAHVA,4607,0,19,322,422,2014-10-08T12:30:04.000Z,312,Entertainment,18910.6,1,6,247.4129961,105,67,0.542007957,0.143458928,0.094547157,0.056166628,0.000468055,0.032763866,0.00093611,0.004212497,0.044933302,0.045401357,0.142756845,0.085888135,0.017084016,0.101802013,0.013339574,0.059208987,0.129417271,0.074420782,0.020126375,0.038380529,0.007254856,0.003510414,0.06084718,0.001872221,0.000234028,0.003510414,0.088228411,0.043763164,0.044231219,0.002340276,0.006318746,0.03042359,0.164989469,0.015211795,0.016615961,0.025977065,0.032529839,0.025977065,0.006318746,0.033934004,0.039316639,0.022232623,0.003276387,0.004446525,0.013339574,0.032061783,0.01567985,0.007956939,0.003510414,0.006084718,0.147905453,0.034870115,0.047273578,0.0559326,0.039550667,0.052422186,0.017318044,0.000468055,0.001872221,0.001170138,0.00093611,0.012871519,0.001872221,17,4273,15.94402985,0.176924877,2.827755675,0,0.052656213,0.033934004,0.00585069,0.00093611,0.00585069,0.012871519,0.003042359,0.004680552,0.022232623,0.006552773,0.018722209,0.167329745,0.153,0.689,0.158,-0.5542,67,0.586286721,0.037551552,0.387283237,0.06989364,0.004124159,0.944281525,0.000217061
zPUML2SEulM,12400,0,11,71,3282,2013-01-26T17:54:30.000Z,932,Education,93336.98333,10,20,458.0581548,60,3,0.560890745,0.157272095,0.084899095,0.048016701,0.010438413,0.020180932,0.002087683,0.004175365,0.064022269,0.075156576,0.180236604,0.101600557,0.057759221,0.096033403,0.01322199,0.071677105,0.104384134,0.050104384,0.014613779,0.029227557,0.003479471,0.003479471,0.082811413,0.000695894,0.002087683,0.009742519,0.101600557,0.082811413,0.018789144,0.005567154,0.005567154,0.004175365,0.151704941,0.020876827,0.007654836,0.023660404,0.029923452,0.014613779,0.005567154,0.041057759,0.029923452,0.045233125,0.015309673,0.022268615,0.005567154,0.013917884,0.004175365,0.004175365,0.00487126,0.001391788,0.155184412,0.020180932,0.077940153,0.06263048,0.011134308,0.005567154,0.009742519,0.002783577,0.002087683,0.001391788,0.003479471,0.009742519,0.000695894,12,1437,11.975,0.11691023,2.879610299,0,0.076548365,0.036882394,0.010438413,0.000695894,0.006263048,0.023660404,0,0.014613779,0.016701461,0.004523312,0.002087683,0.192414753,0.073,0.685,0.242,0.9998,53,0.139566775,0.005,0.048387097,0.005725806,0.000887097,0.865853659,0.000806452
IZOpXjXo1mg,54044,0,24,1578,1057,2015-05-21T21:26:00.000Z,87,Education,433321.8167,28,-7,500.7763974,83,33,0.548707049,0.145944031,0.089620971,0.042862203,0.006021962,0.010272759,0.013106624,0.017357421,0.050655331,0.070138151,0.148423663,0.098831031,0.035423309,0.091746369,0.009564293,0.06199079,0.109458023,0.066950053,0.016648955,0.030109812,0.007438895,0.001062699,0.095642933,0.003188098,0.003188098,0.011689692,0.05738576,0.042153737,0.015232023,0.001771165,0.005667729,0.001771165,0.168614949,0.026567481,0.016294722,0.020899752,0.029401346,0.01487779,0.002833865,0.045696068,0.029047113,0.037548707,0.017711654,0.006376196,0.00921006,0.026213248,0.010626993,0.003896564,0.004250797,0.007793128,0.114063053,0.01381509,0.050301098,0.050655331,0.015232023,0.005313496,0.011689692,0.005313496,0.001062699,0,0.002479632,0.007084662,0.002833865,16,2823,13.57211538,0.169677648,2.673397095,0,0.059156925,0.036131775,0.009564293,0.000354233,0.012398158,0.014523557,0.007793128,0.005313496,0.029047113,0.006376196,0.021253985,0.201912859,0.058,0.781,0.16,0.9998,33,0.473771426,0.002109392,0.289473684,0.029198431,0.000444083,0.985018727,0.000518096
PLTk4cq-E2g,30257,0,17,215,413,2012-02-20T21:05:20.000Z,1273,Gaming,0,0,10,0,62,3,0.495388669,0.144927536,0.077075099,0.038208169,0.000658762,0.025032938,0.002635046,0.010540184,0.058629776,0.071805007,0.134387352,0.084321476,0.023056653,0.095520422,0.011198946,0.03886693,0.102766798,0.044795784,0.019104084,0.030961792,0.007905138,0.002635046,0.071146245,0,0.000658762,0.003952569,0.061264822,0.044795784,0.015810277,0.001317523,0.007905138,0.001317523,0.156126482,0.016469038,0.025032938,0.027009223,0.026350461,0.020421607,0.001317523,0.0256917,0.031620553,0.06916996,0.007905138,0.054677207,0.005270092,0.005270092,0.001317523,0.001317523,0.001976285,0.001317523,0.073781291,0.007246377,0.046772069,0.027667984,0.003952569,0.007905138,0.024374177,0.000658762,0.003952569,0,0.001317523,0.011857708,0.001317523,14,1518,11,0.133069829,2.42687747,0,0.100790514,0.036231884,0.009881423,0.000658762,0.009222661,0.013833992,0.013175231,0.005270092,0.017786561,0.00428195,0.019762846,0.230895916,0.065,0.763,0.172,0.9995,56,0,0.002148263,0.046153846,0.007105794,0.000561853,0.926724138,0
eaelBp21KG8,7764,0,0,71,868,2012-10-28T18:16:37.000Z,1022,Music,41651.13333,47,6,324.9763329,21,1,0.458064516,0.148387097,0.093548387,0.032258065,0.003225806,0.029032258,0.025806452,0.003225806,0.05483871,0.048387097,0.132258065,0.077419355,0.04516129,0.077419355,0.003225806,0.067741935,0.083870968,0.041935484,0.012903226,0.019354839,0.009677419,0.003225806,0.161290323,0,0,0.016129032,0.080645161,0.064516129,0.016129032,0.003225806,0.006451613,0.003225806,0.132258065,0.019354839,0.012903226,0.016129032,0.032258065,0.016129032,0.009677419,0.019354839,0.025806452,0.022580645,0.003225806,0.016129032,0,0.003225806,0,0,0.003225806,0,0.080645161,0.006451613,0.04516129,0.029032258,0.029032258,0.012903226,0.012903226,0,0,0.012903226,0,0.009677419,0,0,310,8.857142857,0.174193548,2.393548387,0,0.125806452,0.061290323,0.019354839,0,0.006451613,0.032258065,0.003225806,0,0.016129032,0.008064516,0.012903226,0.285483871,0.039,0.731,0.229,0.9971,9,0.374396697,0.002833591,0.045454545,0.009144771,0,1,0.006053581
